"","player_name","position_group","position_group_rank","position","dollars","dollars_sd","h","hr","r","rbi","sb","avg","ab","hr_per600","r_per600","rbi_per600","sb_per600"
"994","Angel Solarte","",1115,NA,NA,NA,0.1778,0.0135,0.0834,0.0787,0.012,0.193850850414304,0.9172,8.83122546881814,54.5573484518099,51.4827736589621,7.84997819450501
"995","Angel Tejada","",1756,NA,NA,NA,0.1814,0.0093,0.0768,0.0738,0.0112,0.193493333333333,0.9375,5.952,49.152,47.232,7.168
"996","Angel Zarate","",2686,NA,NA,NA,0.171,0.0134,0.0804,0.0764,0.0135,0.186926104066463,0.9148,8.78880629645824,52.7328377787495,50.10931351115,8.85439440314823
"997","Angelo Castellano","",3054,NA,NA,NA,36.09485,3.5103,18.54895,19.045,3.0074,0.222887928186502,161.9417,13.0057915904304,68.724547167283,70.5624308007141,11.1425284531409
"998","Angeudis Santos","",1313,NA,NA,NA,20.07635,1.50465,14.0375,9.0333,1.506,0.203914799308514,98.4546,9.16960710825091,85.5470440182582,55.0505512185312,9.17783425050734
"999","Anibal Salas","",2733,NA,NA,NA,0.1262,0.0149,0.0683,0.065,0.009,0.138513884315662,0.9111,9.81231478432664,44.9785972999671,42.8054000658545,5.92690154757985
"1000","Anielson Buten","",2755,NA,NA,NA,0.1389,0.012,0.0632,0.0648,0.0089,0.146828752642706,0.946,7.61099365750529,40.0845665961945,41.0993657505285,5.64482029598309
"1001","Anthony Alford","",580,NA,NA,NA,0.1928,0.0397,0.1191,0.1182,0.0232,0.218966496308915,0.8805,27.0528109028961,81.1584327086883,80.5451448040886,15.809199318569
"1002","Anthony Baptist","",2721,NA,NA,NA,0.1261,0.0131,0.0673,0.0633,0.0118,0.137363834422658,0.918,8.56209150326797,43.9869281045752,41.3725490196078,7.71241830065359
"1003","Anthony Garcia","",1038,NA,NA,NA,0.1435,0.0249,0.0896,0.0849,0.0126,0.162661527998186,0.8822,16.9349353888007,60.9385626841986,57.7420086148266,8.56948537746543
"1004","Anthony Gutierrez","",2215,NA,NA,NA,0.1816,0.0139,0.0842,0.0801,0.0245,0.195331827471227,0.9297,8.97063568893191,54.3401097128106,51.6940948693127,15.811552113585
"1005","Anthony Hall","",2562,NA,NA,NA,0.1702,0.0224,0.0931,0.0911,0.0086,0.188211876589627,0.9043,14.8623244498507,61.771535994692,60.4445427402411,5.70607099413911
"1006","Anthony Mulrine","",826,NA,NA,NA,15.5816,0.507,7.54375,8.0389,0.0033,0.182358348855023,85.44495,3.56018699759319,52.9727034775022,56.4496790038498,0.0231728147772338
"1007","Anthony Quirion","",2129,NA,NA,NA,0.1438,0.0181,0.0781,0.0762,0.0079,0.15750273822563,0.913,11.894852135816,51.3253012048193,50.0766703176342,5.19167579408543
