"","player_name","position","position_rank","dollars","dollars_sd","w","so","sv","era","whip","ip","k_9","k_bb"
"1","A.J. Minter","RP","RP218",-9.216263481974,NA,0.0527,1.1689,0,3.41316,1.193,1,10.5201,3.42584994138335
"2","Aaron Ashby","SP/RP","SP/RP118",-7.39630457084323,2.7938196548938,2.6573,51.791909,0,3.89274743208446,1.40629028152688,49.80978175,9.3581454209042,2.1592792700696
"3","Aaron Brooks",NA,"NA215",-9.17370934092554,1.59702442977232,0,8,0,4.84615384615385,1.42307692307692,13,5.53846153846154,2
"4","Aaron Bummer","RP","RP10",3.41346739717445,1.91908742471829,3.909725,64.1189685,0.00475,3.37027438244751,1.26895608684073,54.17512175,10.651950523766,2.97786447874632
"5","Aaron Loup",NA,"NA312",-9.37611934511927,NA,0.0482,0.8702,0,3.92913,1.3336,1,7.8318,2.46655328798186
"6","Aaron Wilkerson",NA,"NA288",-9.35854953626806,NA,0.0469,0.884,0,4.21722,1.2432,1,7.956,3.47211311861744
"7","Abner Uribe","RP","RP255",-9.33574840618538,NA,0.05,1.172,0,3.55869,1.3838,1,10.548,2.04430490144776
"8","Adam Cimber",NA,"NA487",-9.75985243384942,1.35429512968366,1.5,22,0,4.8,1.4,30,6.6,2.2
"9","Adam Conley",NA,"NA427",-9.41205318703968,NA,0.0471,0.9639,0,4.15206,1.3704,1,8.6751,2.21484375
"10","Adam Kloffenstein","SP/RP","SP/RP409",-9.40724447969103,NA,0.0469,0.8154,0,4.09041,1.3486,1,7.3386,2.29560810810811
"11","Adam Mazur","SP","SP632",-13.2735935044196,0.117381164082984,1,36,0,4.87058823529412,1.43529411764706,42.5,7.62352941176471,2.05714285714286
"12","Adam Morgan",NA,"NA400",-9.40542328134153,NA,0.047,0.9175,0,4.17636,1.3453,1,8.2575,2.39493604802924
"13","Adam Oller","SP/RP","SP/RP738",-41.8393205321752,2.23952386811016,5.5,133,0,5.20615384615385,1.56307692307692,162.5,7.36615384615385,1.7972972972973
"14","Adam Ottavino","RP","RP129",-7.57297740119615,2.840340478122,1.17445,28.30254975,0,3.94423003029161,1.31816151990859,26.11787325,9.75282119305024,2.60512496052107
"15","Adbert Alzolay","RP","RP233",-9.28117949504209,NA,0.05,1.0068,0,3.77802,1.2109,1,9.0612,3.49340735600278
"16","Adisyn Coffey",NA,"NA594",-11.607367083321,2.03255163127687,0,21,0,5.0625,1.47916666666667,24,7.875,1.90909090909091
"17","Al Pesto",NA,"NA456",-9.41976213216445,NA,0.0462,0.9058,0,4.25601,1.3529,1,8.1522,2.39376321353066
"18","Albert Suárez","SP/RP","SP/RP699",-19.5916146602179,15.2061903339955,5.3731,84.01508575,0,4.47283523151795,1.3570125193279,99.69738475,7.5843089931203,2.54075906849937
"19","Alberto Baldonado",NA,"NA424",-9.41143250411531,NA,0.0468,0.9414,0,4.22469,1.3506,1,8.4726,2.29162609542356
"20","Alec Marsh","SP","SP566",-10.684304012901,7.32185771596076,1.503975,30.8694195,0,4.36736170703663,1.3170465934667,30.114222,9.22569992012412,2.83670004438917
"21","Alejandro Rosario",NA,"NA553",-10.4756227236209,NA,0.0535,0.8421,0,4.28634,1.3384,1,7.5789,2.50401427297056
"22","Alek Jacob",NA,"NA178",-8.65393281034735,4.29727201958436,1.03785,23.29705775,0,4.03020434712775,1.28816335142176,23.58243325,8.8910892920687,2.77341286732049
"23","Alek Manoah","SP","SP551",-10.4745861937322,NA,0.0543,0.951,0,4.40379,1.3332,1,8.559,2.49409913453973
"24","Alex Faedo","SP/RP","SP/RP524",-10.4232205696357,NA,0.047,0.9877,0,4.07853,1.2886,1,8.8893,2.79722458227131
"25","Alex Lange","RP","RP260",-9.34212531087939,NA,0.0481,1.1334,0,3.68505,1.3602,1,10.2006,2.22671905697446
"26","Alex Reyes",NA,"NA393",-9.40311470380164,NA,0.0472,1.0837,0,4.1598,1.3719,1,9.7533,2.1674
"27","Alex Vesia","RP","RP45",-2.55582355408288,3.12496672479978,2.109875,43.563784,0,3.68303617513164,1.23080243074605,33.60231725,11.668066017084,2.92547483128272
"28","Alex Young",NA,"NA708",-20.9022232190037,NA,0,0.408487,0,4.77207508913176,1.40447684271028,0.471493,7.79732254773666,2.06699085131361
"29","Allan Winans",NA,"NA174",-8.50544813463454,1.88091095795342,0.5283,9.2804925,0,3.75103066737785,1.22357678909899,10.675122,7.82421339072284,4.01360943597941
"30","Amir Garrett",NA,"NA283",-9.35668682392152,NA,0.0488,1.1344,0,3.85299,1.3566,1,10.2096,2.22126493048757
"31","Amos Willingham",NA,"NA600",-11.8950171794364,3.29783129101673,2.5,29,0,5.21052631578947,1.43421052631579,38,6.86842105263158,2.41666666666667
"32","Anders Tolhurst",NA,"NA412",-9.40750191504589,NA,0.0463,0.8902,0,4.25943,1.3268,1,8.0118,2.54852562267392
"33","Anderson Munoz",NA,"NA450",-9.41720766173063,NA,0.0496,0.9573,0,4.26348,1.3632,1,8.6157,2.30619127920983
"34","Andre Granillo",NA,"NA598",-11.8101630535243,0.377071966890623,0,28.5,0,4.8,1.46666666666667,30,8.55,1.9
"35","Andre Pallante","SP/RP","SP/RP658",-14.7410904640922,6.99512848157377,10,130,0,4.075,1.44166666666667,180,6.5,1.79310344827586
"36","Andrew Bash",NA,"NA474",-9.53695456584351,2.58446402015835,0,11.5,0,4.82142857142857,1.5,14,7.39285714285714,1.76923076923077
"37","Andrew Chafin","RP","RP31",-1.19573905410958,3.51710448895105,2.526475,56.3425555,1.4745,3.86459033830211,1.31207012854247,48.1317575,10.5353102782503,2.59428146198305
"38","Andrew Kittredge","RP","RP33",-1.2999414793982,2.62251591531991,3.045375,44.2734815,1.601,3.79401210971905,1.24116891700435,48.864222,8.15445979064192,3.36677683368968
"39","Andrew Misiaszek",NA,"NA350",-9.38965637897153,NA,0.0489,0.9623,0,4.01688,1.3587,1,8.6607,2.21371060501495
"40","Andrew Painter",NA,"NA542",-10.4591100060638,NA,0.0586,0.8942,0,4.42224,1.3014,1,8.0478,2.69418499548057
"41","Andrew Saalfrank",NA,"NA421",-9.41041303576071,NA,0.0513,0.9263,0,3.76047,1.4479,1,8.3367,1.85780184516647
"42","Andrew Walters","RP","RP644",-14.1089949509584,4.9879321251776,0.8853,61.3148666666667,0,4.68314510869565,1.40857989130435,61.3333333333333,8.9972902173913,2.19273509265904
"43","Andrew Wantz",NA,"NA344",-9.38764888835454,NA,0.0447,1.0346,0,4.26402,1.3083,1,9.3114,2.62989323843416
"44","Andrés Machado",NA,"NA343",-9.38752350266897,NA,0.0469,0.8917,0,4.17834,1.3067,1,8.0253,2.70048455481526
"45","Andy Otero",NA,"NA442",-9.41564847913229,NA,0.0507,0.7661,0,4.16682,1.3505,1,6.8949,2.34066605560648
"46","Aneurys Zabala",NA,"NA329",-9.38214308012447,NA,0.0482,1.1154,0,3.95532,1.38,1,10.0386,2.15494590417311
"47","Angel Chivilli",NA,"NA705",-20.134332594555,6.64602650738752,0,40.0794433333333,2.007,5.00309751189782,1.44480620022096,42.099919,8.56806850388477,2.0687275096526
"48","Angel Felipe",NA,"NA404",-9.40620786992477,NA,0.0462,1.0097,0,3.91581,1.411,1,9.0873,1.9709154792114
"49","Angel Perdomo","RP","RP224",-9.24657022856755,NA,0.0523,1.288,0,3.47796,1.256,1,11.592,2.78366111951589
"50","Angel Zerpa",NA,"NA105",-7.08941826156294,3.71126063527288,2.054475,40.596661,0,4.01345417161687,1.3236831824902,48.114222,7.59380353276834,2.65201889294255
"51","Anthony Banda","RP","RP603",-11.9686903708989,7.11513679574823,2.784325,46.934628,0,4.24304776043068,1.39204749057789,50.10231725,8.43098034552484,2.33648425181078
"52","Anthony Bass",NA,"NA373",-9.39789793021205,NA,0.0473,0.9257,0,4.10526,1.3471,1,8.3313,2.47977497990892
"53","Anthony Bender","RP","RP28",-0.681433836498937,1.5150406513983,2.5341,50.95889375,3.838,3.79305610901628,1.25933632829166,48.8404125,9.39038022559699,2.94225304655886
"54","Anthony Gose",NA,"NA112",-7.28516716426748,NA,0.716,16.865,0,3.50155928571429,1.24246428571429,14,10.8417857142857,2.90986576486421
"55","Anthony Kay",NA,"NA274",-9.35134713507449,NA,0.0475,0.9829,0,3.75138,1.3385,1,8.8461,2.1721546961326
"56","Anthony Maldonado",NA,"NA91",-6.61081819985677,2.90445471441711,2.33333333333333,33.1049976666667,0,4.14032650917955,1.31966914653157,33.4538833333333,8.90614031355603,2.74953732798606
"57","Anthony Misiewicz",NA,"NA270",-9.34856819537893,NA,0.0513,0.9348,0,3.95091,1.2954,1,8.4132,2.74860335195531
"58","Anthony Molina",NA,"NA709",-21.0817093146254,11.061025134742,1,18.726142,0,4.91383005731262,1.51184909829367,29.4332523333333,5.72601614294363,1.92990218852505
"59","Anthony Solometo",NA,"NA597",-11.7893545781914,2.02100580897656,0,32,0,4.5,1.425,40,7.2,1.93939393939394
"60","Anthony Swarzak",NA,"NA384",-9.40010588332716,NA,0.0465,0.8539,0,4.25988,1.3073,1,7.6851,2.87025210084034
"61","Anthony Veneziano",NA,"NA650",-14.3102210455705,3.71423589343345,1.3859,34.8351635,0,4.64286077025261,1.42967755424112,42.0904125,7.44864335791435,2.11749504520794
"62","Antoine Kelly",NA,"NA637",-13.5412960105038,0.151645797921685,0,33.5,0,4.90909090909091,1.54545454545455,33,9.13636363636364,1.71794871794872
"63","Antonio Santos",NA,"NA372",-9.39788122352202,NA,0.0476,0.9359,0,4.18878,1.3331,1,8.4231,2.40776948803705
"64","Antonio Senzatela",NA,"NA737",-41.8296327693616,14.1045386659349,3,53.784385,0,5.17450675655355,1.50782173045927,89.5331713333333,5.40648184121435,2.03690459372148
"65","Antonio Velez",NA,"NA459",-9.41994811043143,NA,0.0462,0.761,0,4.32099,1.3168,1,6.849,2.68809607912398
"66","Arodys Vizcaíno",NA,"NA354",-9.39178961568209,NA,0.0476,1.0034,0,4.11615,1.3469,1,9.0306,2.39132507149666
"67","Austin Adams","RP","RP131",-7.66734379537006,1.270618406872,0.998166666666667,25.8804,0,4.41381428571429,1.33344126984127,21,11.0916,2.36334857330711
"68","Austin Gomber","SP","SP735",-34.5438036497972,1.80594900030464,7.5,127,0,5.34929577464789,1.3943661971831,177.5,6.43943661971831,2.56565656565657
"69","Austin Kitchen",NA,"NA615",-12.5021399732101,0.910574027930577,0.5,25,0,4.90909090909091,1.46969696969697,33,6.81818181818182,2
"70","Austin Voth",NA,"NA76",-5.67486544793477,1.80994177907216,2.153325,40.42429425,0,4.10474663241049,1.29125942928787,40.60231725,8.96053902563899,2.98818018276007
"71","Austin Warren",NA,"NA589",-11.3907773465182,1.54955237527467,2,32.1159743333333,0,4.57997694086765,1.4448393385843,36.8189626666667,7.85040501050509,2.04260386875181
"72","Avery Weems",NA,"NA296",-9.36549096361187,NA,0.0499,0.8518,0,3.92463,1.3155,1,7.6662,2.50824499411072
"73","Bailey Falter","SP","SP711",-21.3085294002533,11.9592055969189,5,81.2798443333333,0,4.54191340527012,1.32156539729273,111.336336666667,6.57034909627138,2.58245458944967
"74","Bailey Horn",NA,"NA682",-16.6440599307876,6.72690691172417,1,31.5,0,5.72727272727273,1.66666666666667,33,8.59090909090909,1.8
"75","Beau Brieske","SP/RP","SP/RP49",-2.82698671495952,3.02428163843078,2.6341,51.6739025,2.23425,4.09893611482788,1.28988499216777,56.836303,8.18253647673037,2.62507673622954
"76","Ben Heller",NA,"NA267",-9.34609013260352,NA,0.0473,1.0313,0,3.91599,1.3038,1,9.2817,2.64097311139565
"77","Ben Lively","SP","SP661",-15.144172049945,4.09616923666668,7,107,0,4.7109375,1.3671875,128,7.5234375,2.54761904761905
"78","Ben Shields",NA,"NA526",-10.4255225534182,NA,0.0626,0.8898,0,4.04766,1.3203,1,8.0082,2.59871495327103
"79","Bennett Sousa",NA,"NA290",-9.36111347935862,NA,0.0496,0.9804,0,3.9042,1.3316,1,8.8236,2.41894892672095
"80","Blake Treinen","RP","RP11",2.48532552924794,5.15662559147463,4.621375,59.0886705,2.152,3.64572220699569,1.22082256759715,54.35231725,9.78427528772934,3.37206292859555
"81","Blake Weiman",NA,"NA352",-9.39049935414555,NA,0.0478,0.8085,0,4.13154,1.31,1,7.2765,2.57977026164646
"82","Brad Hand","RP","RP394",-9.40343101086804,NA,0.0469,0.9555,0,4.19796,1.3433,1,8.5995,2.38101171193621
"83","Bradley Blalock",NA,"NA617",-12.5993927364376,0.717167618998331,0,34,0,4.86486486486486,1.43243243243243,37,8.27027027027027,2.125
"84","Brady Basso","SP/RP","SP/RP64",-4.25582776361601,1.93621453157667,3.11516666666667,50.3107,0,3.92282452185296,1.2604959639299,57.2958333333333,7.90277885244709,3.08219690007964
"85","Brady Feigl",NA,"NA305",-9.3725053222311,1.07057747955955,0.2528,14.7564333333333,0,4.67193375,1.39014375,16,8.30049375,2.31417802776848
"86","Brandon Eisert",NA,"NA85",-6.23721510223342,1.51260447795167,2.75193333333333,42.7733666666667,0,3.98868913043478,1.34182826086957,46,8.36870217391304,2.57906521018199
"87","Brandon Hughes",NA,"NA676",-15.9882319201606,9.22728218169742,0.666666666666667,24.121688,0,4.8869367879132,1.41456553190972,23.4932443333333,9.24074976277223,2.31961671176503
"88","Brandon Leibrandt",NA,"NA704",-19.7898779078631,0.948896876540542,0,50.130369,0,4.88850629472985,1.41973234512292,54.1453736666667,8.3326291878147,2.20578638675929
"89","Brandon Walter",NA,"NA236",-9.29449314939671,NA,0.0509,0.8704,0,3.66624,1.2377,1,7.8336,3.31707317073171
"90","Brandon Young",NA,"NA550",-10.4705888368552,NA,0.0578,0.8506,0,4.39866,1.3186,1,7.6554,2.63588472265262
"91","Brandyn Garcia",NA,"NA545",-10.4631304294052,NA,0.0563,0.8213,0,4.02822,1.3687,1,7.3917,2.08610617221234
"92","Brant Hurter","SP/RP","SP/RP57",-3.48222620850582,18.1640811560473,4.115525,90.0686735,0,4.32095247124778,1.30374821983173,107.71260575,7.52574924592798,2.826662476144
"93","Brenan Hanifee","RP","RP114",-7.33075539180254,4.2405536895052,2.2689,36.51420275,0,4.22116356085848,1.34222834202912,48.086303,6.83412540053246,2.64433218128747
"94","Brendan Cellucci",NA,"NA576",-10.8990214248446,3.21503974877662,0,13,0,5.46428571428571,1.60714285714286,14,8.35714285714286,1.625
"95","Brendan McKay",NA,"NA544",-10.4614625291375,NA,0.0524,0.8865,0,4.34988,1.3039,1,7.9785,2.80893536121673
"96","Brendan White",NA,"NA277",-9.35284467399108,NA,0.0475,0.8898,0,3.83445,1.3098,1,8.0082,2.60785463071512
"97","Brendon Little",NA,"NA170",-8.43839293248596,5.36189529689279,2.018425,40.22759475,0.757,4.09748306700278,1.44549373831327,46.59493325,7.77012279012118,1.90040414111153
"98","Brennan Bernardino","RP","RP132",-7.71041018090958,1.41099549172032,1.067,24.5251,0,4.10371375,1.36576111111111,24,9.1969125,2.51582492733801
"99","Brent Headrick",NA,"NA98",-6.87842091707085,1.89381036203988,1.0612,24.7917333333333,0,4.14185,1.28388194444444,24,9.2969,3.03688762218974
"100","Brent Honeywell",NA,"NA505",-10.2250699847998,0.782132176602813,2,33,0,4.70454545454545,1.36363636363636,44,6.75,2.12903225806452
"101","Brent Suter",NA,"NA591",-11.4653829997635,4.09254732958721,1.33333333333333,32.1160476666667,0,4.42285431339644,1.34474195511889,38.8120403333333,7.4472876591277,2.74069545826293
"102","Brett Martin",NA,"NA445",-9.41652348398527,NA,0.0479,0.794,0,3.98718,1.3852,1,7.146,2.16230936819172
"103","Brett de Geus",NA,"NA659",-14.8576726739639,4.55186087311059,0.666666666666667,23.4274983333333,0,5.11360974149053,1.49920237631407,34.1265776666667,6.17839523961251,1.89372819379879
"104","Brock Burke","RP","RP13",1.85288365945743,1.55962665107528,2.5073,48.59479275,8.89975,3.93057842158052,1.26774011238178,48.85903025,8.95132655134923,3.00144858574469
"105","Brock Stewart","RP","RP214",-9.17000930100071,NA,0.0531,1.3055,0,3.21984,1.167,1,11.7495,3.3786231884058
"106","Brooks Kriske",NA,"NA293",-9.36283782237656,NA,0.0499,1.1019,0,3.98781,1.3391,1,9.9171,2.34297257069955
"107","Brooks Raley","RP","RP254",-9.33500114288611,NA,0.0495,1.0519,0,3.88044,1.2985,1,9.4671,2.81031258348918
"108","Bruce Zimmermann",NA,"NA227",-9.26677669365037,NA,0.0518,0.8828,0,3.64599,1.1936,1,7.9452,4.07948243992606
"109","Brusdar Graterol","RP","RP116",-7.36978267668063,NA,0.9624,15.7668,0,3.55217,1.25646111111111,18,7.8834,3.07177369077307
"110","Bryan Baker","RP","RP139",-7.81980085871697,2.0314992330006,0.651575,9.25923025,0,4.04619796129387,1.32048177072712,9.10231725,9.15514917368981,2.44326254913236
"111","Bryan Hoeing","RP","RP120",-7.39824830974419,11.4550559824261,2.50545,39.22871825,0,3.75386729390835,1.22511308352055,50.33243325,7.0145320115236,2.71688313041981
"112","Bryan Hudson","RP","RP40",-2.10085164980438,4.54565095764509,1.189425,24.8775855,0,3.55229756226488,1.25348196404045,22.63803175,9.89035937278426,2.87382114462595
"113","Bryan King","RP","RP568",-10.7340670021079,5.54732716044599,1.9047,58.344,0,4.28420274725275,1.40061978021978,60.6666666666667,8.65542857142857,2.08778795769364
"114","Bryan Sammons","SP/RP","SP/RP319",-9.37907073939966,NA,0.0457,0.8805,0,4.16484,1.2887,1,7.9245,2.73787313432836
"115","Bryce Montes de Oca",NA,"NA382",-9.39951729628939,NA,0.0488,1.1836,0,4.00518,1.4156,1,10.6524,2.10455192034139
"116","Bryse Wilson","SP/RP","SP/RP207",-9.06815503125406,NA,1.107,20.5132,0,4.2856125,1.27837083333333,24,7.69245,3.19152378877929
"117","Buck Farmer","RP","RP629",-13.2239705136528,5.41205466757865,2,42.1401696666667,0,4.64623933431676,1.37094491236994,41.478707,9.14352337453528,2.29007244729684
"118","Burch Smith",NA,"NA333",-9.38292314304423,NA,0.0487,0.841,0,4.19994,1.2898,1,7.569,3.0100214745884
"119","Cade Horton",NA,"NA560",-10.4860395170562,NA,0.0555,0.8814,0,4.43934,1.3393,1,7.9326,2.44561598224195
"120","Cade Povich","SP","SP512",-10.3619152215732,2.85064887826722,6.3123,103.7949,0,4.44509474134495,1.35288416667477,109.716266666667,8.51427166072001,2.29334536281785
"121","Cal Quantrill","SP","SP733",-33.0123141495965,2.09558163694382,7,109.5,0,5.12658227848101,1.46518987341772,158,6.2373417721519,1.90434782608696
"122","Caleb Boushley",NA,"NA268",-9.34628922127062,0.463640868349792,0.5955,13.3703333333333,0,4.61272411764706,1.40632941176471,17,7.07841176470588,2.29069581505848
"123","Caleb Ferguson","RP","RP34",-1.4097359983797,2.40432302142823,3.033975,55.77209975,0,3.64772220483194,1.2691157446455,50.1317575,10.012593269845,2.76537487070487
"124","Caleb Kilian",NA,"NA573",-10.8565959500728,2.85220851221094,1.8534,29.9583765,0,4.57916360311665,1.39574104709974,37.59493325,7.17185442801657,2.25700740460595
"125","Caleb Thielbar","RP","RP86",-6.35547437189584,7.09904608301528,2.7623,51.49611975,0,3.93961275327361,1.28583284722357,45.876127,10.1025327999027,3.02916823522493
"126","Calvin Faucher","RP","RP150",-8.05580264750665,0.751696196711567,1.49656666666667,32.9024333333333,0,3.928021875,1.42828229166667,32,9.253809375,2.20889894419306
"127","Cam Alldred",NA,"NA449",-9.4171908096298,NA,0.0471,0.8171,0,4.13028,1.3603,1,7.3539,2.25220507166483
"128","Cam Booser",NA,"NA586",-11.2517046939246,2.28120451259107,1.30583333333333,38.9847,0,4.58832,1.4294325,40,8.7715575,2.19446253032643
"129","Camilo Doval","RP","RP12",2.30627754689127,1.74156567822546,3.3336,59.88412075,1.59375,3.45091905893846,1.28191905419061,48.864222,11.0296872576831,2.59380727163766
"130","Carlos Carrasco","SP","SP123",-7.47398941275283,NA,0.9322,17.9169,0,3.80715157894737,1.22850526315789,19,8.48695263157895,3.81478484893649
"131","Carlos Hernández","RP","RP585",-11.1694213479966,5.24321974338225,0.118925,7.0784855,0,4.38188760453793,1.40973680567759,7.614222,8.36676018902522,2.13584383882395
"132","Carlos Vargas",NA,"NA563",-10.614717419977,3.88822333242565,1.28286666666667,31.8241,0,4.29540769230769,1.43383162393162,39,7.34402307692308,1.87915773561732
"133","Carmen Mlodzinski",NA,"NA618",-12.617199588838,11.1215961326801,2.66666666666667,32.1569086666667,0,4.08757210345583,1.37998478367369,36.1681693333333,8.00184757300591,2.1793281471271
"134","Carson Fulmer","SP/RP","SP/RP723",-24.8772209355923,0.236854437861235,2.33333333333333,64.123118,0,4.98626940469931,1.50690424138658,71.1453736666667,8.11167377802935,1.68439086632768
"135","Carson Spiers","SP/RP","SP/RP731",-30.6839509692042,9.84997110377781,5.33333333333333,100.270301333333,0,5.2072416436356,1.4240608239853,118.957414,7.5861830015908,2.27267185844064
"136","Carson Whisenhunt",NA,"NA534",-10.4390042296174,NA,0.0551,0.9377,0,4.0482,1.3355,1,8.4393,2.37572840131746
"137","Casey Lawrence",NA,"NA307",-9.37340495410856,NA,0.046,0.6844,0,4.18122,1.2434,1,6.1596,3.79800221975583
"138","Casey Legumina",NA,"NA680",-16.3703888174153,2.43083875557939,1.66666666666667,32.129945,0,5.17747165926875,1.48066990340619,35.478707,8.15050855714668,2.23279890612819
"139","Casey Mize","SP","SP94",-6.74296084263167,0.709817889677168,6.55633333333333,108.254333333333,0,4.24094954203546,1.27778775679242,138.438666666667,7.03769418948463,2.850881389647
"140","Casey Sadler",NA,"NA405",-9.40658217877495,NA,0.0471,0.8538,0,4.12524,1.3473,1,7.6842,2.42556818181818
"141","Charlie Morton","SP","SP3",16.4362625239513,40.6637875755421,6.4837,103.95592,0,4.1675280578325,1.33363918875547,98.1455,9.53281892700124,2.63478408863522
"142","Chase Anderson",NA,"NA219",-9.21796025265233,0.988205584261228,0,8,0,5.4,1.45,10,7.2,2
"143","Chase Lee",NA,"NA239",-9.29871147373681,NA,0.049,0.9618,0,3.63294,1.2626,1,8.6562,2.8540059347181
"144","Chase Shugart",NA,"NA656",-14.7035318628056,1.68284937555488,0.666666666666667,26.1336253333333,0,5.05953905316735,1.47844136413817,32.1432443333333,7.31732694935493,2.00232026484067
"145","Chasen Shreve",NA,"NA446",-9.41660476631748,NA,0.0467,0.9022,0,4.22055,1.3545,1,8.1198,2.37046768260641
"146","Chayce McDermott","SP/RP","SP/RP559",-10.4857471324604,NA,0.059,1.0186,0,4.32297,1.3924,1,9.1674,2.06486924792216
"147","Chris Devenski",NA,"NA175",-8.52742020032242,1.39853022699841,1.43053333333333,26.5725,0,4.61713928571429,1.32688214285714,28,8.54116071428571,2.82625035010157
