"","player_name","position","position_rank","dollars","dollars_sd","w","so","sv","era","whip","ip","k_9","k_bb"
"174","Erick Fedde","SP","SP399",-14.0763924509177,5.5038935436843,9.1416,139.67225,0,4.24923517632662,1.29206452948666,161.802,7.76906496829458,2.83429426611031
"175","Erik Miller","SP/RP","SP/RP129",-0.50855051678598,5.1001196122557,3.32257,72.688375,1.0865,3.45774513921959,1.29985653957801,58.744425,11.1362971890524,2.35265820879702
"176","Erik Sabrowski","RP","RP218",-6.62875667951758,1.65365024194571,3.07236666666667,51.9686,0,3.69410933368529,1.36562853596433,44.9547333333333,10.4041858402749,2.20225528542794
"177","Erik Swanson","RP","RP242",-8.26282960915328,1.27491527582134,1.96305,43.47955,0,4.13255880535841,1.26034308497428,44.795025,8.7357011185952,2.88338356759409
"178","Eury Pérez","RP","RP156",-2.71329966243871,4.73606337849108,4.22205,78.09085,0,3.86744133466902,1.19247102027412,71.099275,9.88501851812132,3.42010213332516
"179","Evan Justice",NA,"NA557",-27.3912336128443,1.38002651023225,1.9078,40.1925333333333,0,5.42155526459179,1.68038190349943,40.9876666666667,8.82540601644397,1.42242565088653
"180","Evan Phillips","RP","RP108",1.76994002217353,1.74989571700472,2.72925,53.2168,0,3.42947296095541,1.14845940687216,48.4651,9.88239372249309,3.55679127658188
"181","Evan Sisk",NA,"NA369",-12.2971947755708,3.45548326987737,2.30983333333333,36.4194,0,4.10975256447399,1.42468868657398,39.0041,8.40359346837897,1.92689800640546
"182","Fernando Cruz","RP","RP113",0.721414528704439,4.64018247789373,3.6762875,82.175175,0,3.66635501485777,1.24479957154143,59.842425,12.3587333735222,2.96081677654483
"183","Forrest Whitley","RP","RP243",-8.2989877660692,3.1666727129756,2.588735,54.37,0,3.97485575979784,1.33164846156078,50.839675,9.62496318082285,2.31770752849977
"184","Framber Valdez","SP","SP29",20.6863445658328,5.66838028476714,13.094475,172.52925,0,3.43720169437731,1.22007216079822,181.95475,8.53378793353842,2.92199964687905
"185","Frankie Montas","SP","SP445",-15.8634279155997,7.82232844764906,5.8798675,91.2535,0,4.36529741226369,1.32535335604453,96.596975,8.50214512410974,2.48774576622357
"186","Fraser Ellard","RP","RP334",-11.2145345488412,5.60217197342361,2.6621075,59.30745,3.9105,4.12329550997345,1.40351580299645,59.198425,9.01657518760001,2.01148232373336
"187","Freddy Peralta","SP","SP42",16.0069635793076,7.49158014975653,10.85115,192.15275,0,3.81206540978791,1.1782015588955,167.65075,10.3153415657252,3.18420349445382
"188","Félix Bautista","RP","RP18",27.2062368760612,2.63729879126699,3.99316,83.092925,24.8655,2.7707184004389,1.08951855544864,57.41575,13.0249334895042,3.48000397868264
"189","Gabe Speier","RP","RP143",-1.78711162480697,2.86204161678667,2.439495,56.48205,0,3.65587241389971,1.20541339661548,53.36945,9.52489579712738,3.27322117780688
"190","Garrett Cleavinger","RP","RP172",-3.71942530284289,3.76907261425934,3.9278875,70.219475,3.1925,3.97560515962181,1.30416552937566,60.359075,10.4702610999257,2.50591644444127
"191","Garrett Crochet","SP","SP7",39.329071039997,5.87739777435241,11.459075,198.7855,0,3.12386089107049,1.11616743842179,152.84425,11.7051802733829,4.13649343143309
"192","Garrett McDaniels",NA,"NA469",-17.0174789611917,1.89231134745646,3.24783333333333,49.0187666666667,0,4.44730904585221,1.42293907421756,58.5926,7.52943033761943,2.00369929311482
"193","Garrett Whitlock","SP/RP","SP/RP96",3.18851595267138,1.85579705195468,3.408785,62.705475,3.1175,3.66132740993425,1.16343424927858,63.026875,8.95410529238519,4.42500899743838
"194","Gavin Williams","SP","SP197",-5.35351962831154,4.46820874575048,8.2335725,139.42325,0,4.02559108069419,1.27246701594845,138.6655,9.04918130320808,2.65751463748081
"195","George Kirby","SP","SP14",29.5536152980347,6.12518541674233,10.725375,144.24975,0,3.48380042048331,1.07474453944492,154.94075,8.37899487384694,6.28868720974716
"196","George Soriano",NA,"NA467",-16.8363770811056,5.97533359250333,1.959975,52.73805,1.019,4.58053449425563,1.39804981218834,55.674125,8.52536883157122,2.16874165976145
"197","Germán Márquez","SP/RP","SP/RP581",-41.5781764506341,6.76938244110432,6.972345,118.785,0,4.90425665117916,1.4109136942027,144.9555,7.37512546954065,2.39440267932823
"198","Gerson Garabito",NA,"NA401",-14.0897912544114,6.43970934125113,2.282,52.7892333333333,0,4.51699501745928,1.31058621943047,58.0493666666667,8.18446655461645,2.68094935798143
"199","Gordon Graceffo","SP/RP","SP/RP434",-15.4333689320987,3.48493846815329,2.9006,41.3787,0,4.4680494645222,1.36428744506075,55.5765333333333,6.70081917068115,2.26441021150847
"200","Graham Ashcraft","SP","SP346",-11.5357452212486,4.06714564881083,2.6494575,45.480325,3.046,4.38269027728154,1.3317253029052,56.046825,7.30323127135212,2.55570977616627
"201","Grant Holman","RP","RP245",-8.42896823931397,4.46599761612368,2.3802375,44.534675,0,4.0535668030876,1.29360694967077,47.774925,8.38959087847862,2.43430711794737
"202","Grant Holmes","SP/RP","SP/RP393",-13.781198246544,3.18562658407512,6.3593075,117.72725,0,4.17608471234028,1.31326504750542,121.32825,8.73288166605881,2.89885414653184
"203","Grayson Rodriguez","SP","SP84",5.17027144274275,0.807470905405872,8.3822075,132.25925,0,3.79040021030958,1.2132599390343,124.57825,9.55490424692914,3.36680599644124
"204","Greg Weissert",NA,"NA292",-10.0507126088776,2.01629104056342,3.0799975,55.994975,0,4.13233077021029,1.33572203710698,57.524225,8.7607399317418,2.50368208432353
"205","Gregory Santos","RP","RP99",2.77490186829359,2.57405084607507,2.499335,58.528925,4.0465,3.23146510661259,1.22758261324549,58.10055,9.06635694498589,3.04904848977381
"206","Gregory Soto","RP","RP155",-2.46345484995581,4.11892412310524,3.49338,65.829475,0.988,3.62981331873407,1.29594585217309,58.724425,10.0889072136509,2.46832916817431
"207","Griffin Canning","SP","SP533",-22.9772986500801,8.27476370405319,5.860205,103.23745,0,4.58095879705156,1.33115417794822,117.079,7.93598382288882,2.49421850802233
"208","Griffin Jax","RP","RP46",14.2150330020349,3.14480734385503,4.7002425,79.07265,7.947,3.34432799116423,1.11881645502275,67.430475,10.5538905072224,4.06059361146808
"209","Gunnar Hoglund",NA,"NA496",-19.3908527098346,1.40622132122349,3.3901,48.3641666666667,0,4.77442633432454,1.32799874153837,65.6886666666667,6.62637136796809,2.43082023900671
"210","Gus Varland",NA,"NA420",-15.0138208416517,1.96943350512917,1.8881575,43.673225,0,4.45673448833181,1.39085106214686,47.409875,8.29065727340559,2.2670372110286
"211","Génesis Cabrera","RP","RP248",-8.66117691002581,NA,1.67579,34.0974,0,4.17929758313838,1.29349109755455,39.8823,7.69455623171181,2.12857312299846
"212","Hans Crouse","RP","RP224",-6.87182314110109,5.10029493867802,3.2797725,64.25285,0,4.15611107221011,1.29756950128242,53.911775,10.7263329764231,2.49152869347898
"213","Hayden Birdsong","SP","SP361",-11.9999509347563,1.56833083951325,6.3251125,111.90075,0,4.18911221698012,1.31895224895936,104.44275,9.64266787306922,2.4072688706618
"214","Hayden Wesneski","SP/RP","SP/RP381",-13.2157557292227,7.43065219119814,6.7716025,113.895275,0,4.34192301008349,1.27681499134757,122.5667,8.36326241140538,2.74464963901179
"215","Hoby Milner","RP","RP181",-4.58715971003399,3.37782948685064,2.765085,50.91255,0,3.90097400639151,1.22355012619059,55.957025,8.18865817115903,3.53018202997835
"216","Hogan Harris",NA,"NA495",-19.3900846920359,4.62676535694676,2.26833,46.651475,0,4.46213357872491,1.41148271233757,50.830325,8.26009424492171,1.92957880467096
"217","Huascar Brazobán","RP","RP308",-10.6148444971152,1.76545961898785,1.971395,45.4713,0,4.06297874807274,1.3582983742493,44.85005,9.12466541285907,2.07975758961752
"218","Hunter Bigge","RP","RP303",-10.4826305877726,3.76061114315387,2.1435,57.116825,0,4.09580548567066,1.35354850022233,51.61265,9.95979522462032,2.31591468915672
"219","Hunter Brown","SP","SP77",6.49621764038808,3.44969830304197,11.384725,170.529,0,3.79211386957156,1.25457618051841,164.504,9.32962724310655,2.93217762707668
"220","Hunter Gaddis","RP","RP186",-4.9368050618229,3.69646761984598,3.3710325,58.094725,0,4.08472754029032,1.21905360612641,62.9928,8.30019502228826,2.97552396513045
"221","Hunter Greene","SP","SP69",8.55361656321497,8.91684827788877,9.2203775,189.48225,0,4.02022335995967,1.17522413615551,162.65225,10.484578295105,3.24170870304963
"222","Hunter Harvey","RP","RP115",0.670424293255297,5.14001714530733,3.3949825,60.917525,2.038,3.66612469381779,1.20583231625258,59.0743,9.28081627712897,3.52170733434599
"223","Hunter Stratton",NA,"NA278",-9.63240698061472,1.7097178153519,1.542855,35.91385,0,4.13791496081909,1.29288306574023,38.293525,8.44071288814493,2.49499196734836
"224","Héctor Neris","RP","RP294",-10.0727884419956,NA,2.26114,57.776,0,4.25997070872158,1.3164926170413,56.5356,9.19746142253731,2.49924299445439
"225","Ian Anderson","SP/RP","SP/RP514",-21.4012938860324,3.5656324129158,4.71242,74.910625,0,4.40054021872836,1.39255710867153,86.3354,7.8090287993106,2.0477860599446
"226","Ian Gibaut",NA,"NA426",-15.2010105406206,2.77222274484099,2.36803333333333,43.5803333333333,0,4.58639357220078,1.40246188388023,44.9547333333333,8.72484321265391,2.38578467153285
"227","Ian Hamilton","RP","RP139",-1.56222628866987,2.43612800531601,2.82345,63.652575,1.0555,3.5365081521565,1.26321320955675,58.516725,9.78990493743455,2.6462365926665
"228","Ian Seymour",NA,"NA275",-9.59219905356772,NA,1.8038,31.3047,0,4.26680581171478,1.30694780904366,34.5922,8.14467712374466,2.68859878902392
"229","J.T. Ginn","SP","SP515",-21.4580780048758,5.75311638554121,3.9874125,62.281225,0,4.47076072540812,1.36272992253102,81.2067,6.9025218978237,2.184351923458
"230","JP Sears","SP","SP549",-26.1962873810674,4.87867978821148,8.8794775,139.44825,0,4.69286753939288,1.28553765908313,171.58875,7.31419892038377,2.81325464056665
"231","JT Brubaker",NA,"NA368",-12.2223037710584,4.64810969991844,3.0262,55.1420666666667,0,4.44191906445522,1.31232089718322,58.1137333333333,8.5397817612819,2.85041646707722
"232","Jack Dashwood",NA,"NA461",-16.3193237028832,3.4144885400806,0.904133333333333,35.6325666666667,0,4.66206802164923,1.40609769164347,37.0205666666667,8.66256594307488,2.36700426911358
"233","Jack Flaherty","SP","SP79",6.08131055748574,3.36915997384107,9.8167525,172.74575,0,3.87493743117429,1.2256636988187,159.824,9.72764885123636,3.28970753256819
"234","Jack Kochanowicz","SP","SP573",-36.0475532996216,8.70381559612068,5.782215,70.989525,0,4.7882252768786,1.38662112515728,123.052575,5.1921361661875,2.13160152687228
"235","Jack Leiter","SP/RP","SP/RP553",-26.4713495099894,10.1592646079976,5.748095,117.918,0,4.74112265978741,1.35965339698783,116.77625,9.08799520450434,2.30637545053272
"236","Jackson Jobe","SP/RP","SP/RP554",-26.6161570654938,11.0514482111566,5.3080875,88.9024,0,4.67118146846997,1.34840512129015,110.8705,7.21672221194998,2.17041046260965
"237","Jackson Rutledge",NA,"NA458",-16.2579368263209,6.03181286016714,1.2874675,34.392175,0,4.6360935121375,1.41488904750775,39.57775,7.82079767040825,1.97109595518175
"238","Jacob Barnes",NA,"NA407",-14.3951263252568,0.994612293929356,3.2282625,42.061875,0,4.62563715462154,1.37433875445933,49.8113,7.5998192177277,2.40999795165035
"239","Jacob Latz",NA,"NA377",-12.9380409360663,3.87517001828487,1.9515425,45.46855,0,4.29079989110325,1.38924700117231,44.99675,9.09436681538111,2.01872721117506
"240","Jacob Waguespack",NA,"NA336",-11.2555460501211,2.39269369418039,1.883145,43.108825,0,4.24122901119403,1.34605118936567,42.88,9.04802763526119,2.47260544062588
"241","Jacob Webb","RP","RP351",-11.7450916085251,1.48253657459999,2.51327,57.757525,0,4.32117315670839,1.32546333633669,57.130475,9.09878177977691,2.35662277731082
"242","Jacob deGrom","RP","RP5",41.2310425352148,12.3605632660333,8.3997575,163.56175,0,3.06845170610212,0.978771606475716,125.46875,11.7324493150685,5.87422941069784
"243","Jairo Iriarte","SP/RP","SP/RP526",-22.6160421204224,0.759964444627442,2.06183333333333,42.6732333333333,0,4.93717959340771,1.49205498564685,49.8845333333333,7.69896146835091,1.7168020898849
"244","Jake Bird",NA,"NA517",-21.630452352016,2.52330381798977,2.0510875,49.3701,0.9735,4.69601644130301,1.46002313392064,58.572,7.58606330669945,1.99085828117943
"245","Jake Bloss","SP/RP","SP/RP386",-13.4931883775196,2.51625209283624,1.84611,31.1713333333333,0,4.74571869335563,1.35517837683108,36.7975666666667,7.62392803147309,2.23617663868078
"246","Jake Cousins","RP","RP206",-5.9481696730835,1.72736099913999,2.40888,61.731025,0,3.8559120850485,1.2947439759988,51.422425,10.8042206294238,2.39320411873941
"247","Jake Irvin","SP","SP560",-27.7451782975768,3.83024741860022,7.94134,130.4515,0,4.58820666539245,1.32215053462682,160.88325,7.2976117774846,2.45441995122261
"248","Jakob Junis","SP/RP","SP/RP238",-8.01855576170046,2.43565179218642,2.7906625,61.468175,0,4.01345846744781,1.20191133395843,66.28355,8.34616695997725,4.10823794000538
"249","Jalen Beeks",NA,"NA323",-10.9504392969656,2.96170182055429,2.8311,43.7319333333333,0,4.04504331402361,1.37113652127818,48.9218,8.04523545740345,2.32203722812091
"250","Jameson Taillon","SP","SP432",-15.3472194343565,4.40081119074292,9.5763275,124.25775,0,4.43135014330399,1.25903080061654,160.41075,6.97160103047957,3.1972804869341
"251","Jared Jones","SP","SP184",-4.76579678462488,1.22795037681051,4.9369575,86.628775,0,3.94389609039297,1.23152741003398,83.67465,9.31774408378165,3.14078629534794
"252","Jared Koenig","SP/RP","SP/RP163",-3.1567512087686,2.96688783118948,3.667655,59.31585,1.9605,3.80764629801929,1.277622525247,60.752275,8.78720426519007,2.6572999101777
"253","Jared Shuster","RP","RP448",-15.937663749989,2.47024487318507,1.6785375,30.3726,0,4.65634921085661,1.40408457663409,39.617325,6.89984495419617,1.95341971936064
"254","Jason Adam","RP","RP55",12.0141090477349,2.32896415132122,3.7719,75.316775,5.1495,3.34333408362607,1.09391415449614,65.196775,10.397001615494,3.32821213620978
"255","Jason Foley","RP","RP157",-2.71490016017055,2.33312752716019,2.4867175,40.6522,5.1005,3.67712240027276,1.25608577125795,50.814225,7.20014523492191,2.79646419481324
"256","Javier Assad","SP","SP534",-23.3578080472666,3.24387902998073,6.5582275,105.263425,0,4.32811841920539,1.36590465939757,128.214,7.38898111750667,2.10463290086394
"257","Jeff Hoffman","RP","RP28",21.8099529611574,8.1514316157284,3.445835,78.126,26.845,3.26785430664454,1.12334400014649,62.803825,11.1957193690034,3.5170227348694
"258","Jeffrey Springs","SP","SP133",-0.994623829570916,8.21204919459709,7.8946025,130.6365,0,3.96451556591154,1.23119462939526,131.75425,8.92364762427018,3.45991650582506
"259","Jeremiah Estrada","RP","RP71",7.89567427250519,1.95514412125372,3.4103675,82.799825,4.1195,3.34412960784137,1.17543809233705,60.89755,12.2369196297716,3.17206678976968
"260","Jesse Chavez","RP","RP374",-12.8858980918646,4.68351075570102,2.53263333333333,47.5174333333333,0,4.20943330691542,1.37170327754867,52.1111,8.20663735749197,2.55107069868324
"261","Jesus Tinoco","RP","RP250",-8.71565967546962,4.03967653489387,1.871935,53.9975,3.0565,4.02888767293307,1.32433474417239,53.8214,9.0294473945308,2.53508794580294
"262","Jesús Luzardo","SP","SP165",-3.25163822191802,6.71998407723886,9.3127125,158.3805,0,4.16480263646215,1.24205754230397,151.56675,9.40459896382287,3.08815937956231
"263","Jhoan Duran","RP","RP24",24.9101434241277,6.91664831024126,5.1579125,76.265425,23.012,2.8912355408215,1.14253568601861,62.98335,10.8979408843766,3.66438279649972
"264","Jimmy Herget",NA,"NA457",-16.2071931872603,1.93369558803476,2.0858925,41.185,0,4.79936845175037,1.35738293178662,47.834825,7.74885243125694,2.86056110338409
"265","JoJo Romero","RP","RP145",-1.93134261240157,3.51796618332462,4.0946225,57.6535,1.074,3.70531458080716,1.26874446204995,59.41955,8.73250470594274,2.79949500467363
"266","Joan Adon",NA,"NA475",-17.3091824288197,4.30613590733034,1.93256666666667,31.5102,0,4.8164782676693,1.43388857410717,39.0041,7.27082024710223,1.96416201065083
"267","Joe Boyle","SP","SP524",-22.3366223030871,5.76387966268251,3.53656666666667,78.1391,0,4.37846038924332,1.47413994993136,66.0426666666667,10.6484479730275,1.79617039372613
"268","Joe Mantiply","RP","RP203",-5.87111664418865,1.14847278058292,3.3165175,49.0783,0,3.84569951221218,1.28021967935381,57.197,7.72251516687938,2.91712099665809
"269","Joe Ross",NA,"NA487",-18.454922411036,6.70008047677261,3.0576,53.7237666666667,0,4.29793581780427,1.35405356267133,61.7855666666667,7.82567719429619,2.360339527643
"270","Joe Ryan","SP","SP26",22.2476881846588,7.62548344907778,9.9637,170.68175,0,3.79982994700712,1.09380062009872,155.53975,9.87616188144831,4.86418648326884
"271","Joel Payamps","RP","RP126",-0.425257810851668,2.87315533800685,3.421185,58.83485,1.9605,3.78393286579454,1.20692956280506,59.56725,8.88934187829722,3.18472508095805
"272","Joey Cantillo","SP","SP266",-9.3406021561035,8.70226219912689,4.7566075,94.583625,0,3.90388641414474,1.32067334824248,89.262875,9.53646882872639,2.35893360734289
"273","Joey Estes","SP","SP568",-31.8462507726406,5.91965265099749,5.40341,82.34885,0,5.18211037210138,1.30551500988675,111.26,6.66133066690635,2.79015284220085
"274","Joey Wentz","RP","RP449",-15.9518103787942,4.94358834819664,2.41727,60.82465,0,4.39572939258635,1.39427595770399,61.819075,8.85522551089611,2.26942406853271
"275","Johan Oviedo","RP","RP513",-21.2932027376859,4.69171140688995,4.9104225,80.4373,0,4.41920500396593,1.37478742413008,92.7904,7.80183833672449,2.07801471115362
"276","John Brebbia","RP","RP215",-6.38955979892766,5.27704861990374,2.48361,57.79835,1.975,4.21767077008643,1.24604273760783,54.47895,9.54836959963435,3.23929125870795
"277","John King",NA,"NA253",-8.76287576688426,1.64814717080993,3.007645,37.961775,0,3.7722012068907,1.32394311121348,58.178425,5.87255455952959,2.3951288914687
"278","John McMillon",NA,"NA372",-12.6823258976236,1.79148475912351,2.57923333333333,38.7598333333333,0,4.37020695230859,1.46069603170593,34.9629666666667,9.97737129476999,1.87127449339547
"279","John Schreiber","RP","RP246",-8.54216111116031,2.07572100698675,2.90253,54.750325,1.019,3.92958301860005,1.334337109571,59.342575,8.30353123368846,2.35005655125346
"280","Jon Gray","SP","SP421",-15.0820413409824,1.74419417154499,5.9346225,94.462975,0,4.40869152361664,1.28424121411453,105.04775,8.09314597409273,2.84036385941754
"281","Jonathan Bowlan",NA,"NA400",-14.0849100778807,3.4200077007258,2.6938,34.3010666666667,0,4.54905843914063,1.37890804383711,42.9712,7.18410470268459,2.39973881206129
"282","Jonathan Cannon","SP","SP580",-41.3692637398253,1.07392965080737,6.662175,108.0955,0,4.81885668522999,1.39769785718723,148.90475,6.53343496429765,2.10814800946268
"283","Jonathan Hernández",NA,"NA468",-16.8584607858789,1.93166085333886,1.8697575,38.169775,0,4.55294429942928,1.46247666238995,42.380625,8.10577887890988,1.8050759488882
"284","Jonathan Loáisiga","RP","RP168",-3.49970826642888,3.51468738577989,3.01643333333333,32.5168666666667,0,3.53838885273919,1.23140083558404,39.0864333333333,7.4872986620251,2.92686336987765
"285","Jordan Hicks","SP/RP","SP/RP494",-19.1828159407807,3.67980929004631,7.1325675,116.521,0,4.11796627631576,1.38264645905189,129.09325,8.12349987315371,2.08106381240224
"286","Jordan Leasure","RP","RP443",-15.8434216135223,4.98697661573578,2.3662125,58.023425,2.9325,4.59865587543124,1.39499633075502,59.2765,8.80974458680928,2.10222183978841
"287","Jordan Romano","RP","RP92",3.58808537354469,4.32705978813811,3.47469,60.202525,14.2335,3.94838758301409,1.23635898050678,56.7223,9.55219948767945,2.95494269516774
"288","Jordan Wicks","SP","SP388",-13.6400133715078,4.66845042375169,2.230105,38.029175,0,4.21132743567639,1.30872614081476,43.20925,7.92104873377807,2.5771091093601
"289","Jorge Alcala","RP","RP208",-6.04204132421127,0.871760458642248,3.1482425,61.680625,0.9935,4.14911738271935,1.25505729240345,59.02615,9.40474052602109,2.74843374728746
"290","Jorge López","RP","RP357",-11.9230628151016,4.14127781252028,2.82574,51.71345,4.756,4.376649630987,1.36041894322748,59.483,7.82443807474404,2.32574962868518
"291","Jose A. Ferrer","RP","RP175",-4.04222815757883,5.19714133732217,2.6423,50.25855,5.82,3.84957104129186,1.27837454997401,59.600725,7.58928603636952,2.64087804109085
"292","Jose Quintana","SP","SP538",-23.8688124455242,4.92137447235769,8.274165,111.308,0,4.34518269689934,1.3794370619199,136.64025,7.33145614121754,2.16094799197226
"293","Josh Hader","RP","RP15",28.6126421444596,1.98523807381592,4.8325475,91.31585,32.036,3.27020610781803,1.11678944843242,65.2377,12.5976643873098,3.37012019423728
"294","Josh Sborz","RP","RP196",-5.34356810536505,1.78248662393061,2.2826,40.6612666666667,1.99466666666667,3.88662350036814,1.26881216885386,36.9424,9.90599961020399,2.84469848021623
"295","Josh Walker",NA,"NA236",-7.79117763888905,NA,1.7254,35.0922,0,3.856318000457,1.32598913750373,34.1358,9.2521575589264,2.38925617021277
"296","José Alvarado","RP","RP83",5.47430246876701,6.22947380734818,3.39276,69.09605,10.0465,3.38886196778499,1.26408498707008,58.865425,10.5641715828944,2.5839765596368
"297","José Berríos","SP","SP425",-15.1542851019519,8.55576964356351,11.198,159.4585,0,4.36481695465445,1.27829384772604,187.14625,7.66847585778502,3.00128081701256
"298","José Buttó","SP/RP","SP/RP190",-5.12041001495211,1.47802286634281,3.062045,62.164775,0,3.87846847779273,1.27184001682698,59.9038,9.33969088772332,2.46917590236065
"299","José Leclerc","RP","RP189",-5.10388845427963,5.02060931476184,3.0003825,72.3735,2.9885,4.02774102316856,1.29155949341647,62.69055,10.3901066428672,2.42481047137785
"300","José Quijada",NA,"NA274",-9.59133402279349,1.96381814715393,2.0681075,44.391275,0,4.11790870862195,1.35195751760778,39.112675,10.2146292729914,2.18306293768196
"301","José Ruiz",NA,"NA396",-13.8806118215409,3.26156230094372,2.7547925,58.0784,0,4.44794157145619,1.35357552234352,58.9746,8.86323264591875,2.50004143175222
"302","José Soriano","SP","SP311",-10.6386353779168,0.852842719833954,8.371025,135.15325,0,3.97625127950782,1.32932983689133,142.1445,8.55734305583403,2.23339627949749
"303","José Suarez",NA,"NA331",-11.1718760128957,4.49504677620929,2.789385,61.395875,0,4.19715759329855,1.33312908307604,62.097025,8.89837918966327,2.61886176364891
"304","Julian Merryweather","RP","RP273",-9.48589792387587,3.72463539154368,2.6834325,57.8603,0,4.08990078609161,1.33798911823418,53.67695,9.70142118730666,2.50545006175907
"305","Justin Anderson","RP","RP483",-18.2198734236388,5.71340488022624,2.027325,54.321475,0,4.53894504662091,1.45648993477795,52.409425,9.32834647584857,1.99678453636764
"306","Justin Lawrence","RP","RP486",-18.4185254566806,3.61199708326209,2.5605225,48.74995,0,4.51359929478985,1.46014085742109,54.16825,8.0997549302405,1.88458044364036
"307","Justin Martinez","RP","RP60",10.1582380835557,2.80281565491393,4.0424,80.135325,16.7515,3.23555348538831,1.30953429677962,65.15845,11.0686783525391,2.36518730533991
"308","Justin Slaten","RP","RP177",-4.12919529291044,2.16358184321928,3.7134425,65.889625,5.8755,4.02295858278148,1.30965690373923,63.2563,9.37466505312514,2.76232604352921
"309","Justin Steele","SP","SP38",17.3452380071681,10.1808464852415,10.2219,153.67375,0,3.53971044948208,1.17825519622611,161.319,8.57347088687631,3.59198105765331
"310","Justin Sterner",NA,"NA356",-11.9197391459359,2.20200731689752,2.26325,52.298075,0,4.44245725858513,1.31624292953887,51.388975,9.15921508455851,2.53637135201329
"311","Justin Topa","RP","RP286",-9.91714203741204,3.74372727582403,2.5548025,41.471675,0,4.05836553605499,1.3313377791907,48.048475,7.76809409663886,2.58140801498862
"312","Justin Verlander","SP","SP350",-11.6486591528775,4.60391709925658,7.6792975,108.352675,0,4.25242487343658,1.26634656451745,131.70275,7.40435621124084,2.90941562735159
"313","Justin Wilson",NA,"NA370",-12.3889772605686,5.80002867161303,2.8171275,55.830175,0,4.33156873494401,1.3641290328451,54.951125,9.14397248463976,2.76771676476092
"314","Justin Wrobleski","SP","SP315",-10.7555791642921,2.67994353565755,1.9851,34.5963333333333,0,4.30729540802533,1.3014534172685,38.8395,8.01676128683428,2.63070648798948
"315","Kaleb Ort","RP","RP314",-10.7326085357896,2.13414369718636,2.172145,57.620025,0,4.2891061144233,1.30184128671593,55.497875,9.34414560917873,2.58879141862294
"316","Keaton Winn","SP","SP316",-10.7848179418122,4.45499439886748,3.26853333333333,49.9819,0,4.02152923337644,1.24661433944313,53.8152,8.35892275788253,3.1118879812721
"317","Keegan Akin","RP","RP80",5.92965246939893,1.63227343826162,3.3943475,76.408325,1.976,3.50417066148272,1.15128601216385,68.0048,10.1121527451003,3.90604655561548
"318","Keider Montero","SP","SP455",-16.1389022235378,3.05456373738984,2.3096625,39.7497,0,4.42331791495604,1.33328304438588,46.72995,7.6556319876225,2.4138968635804
"319","Kendall Graveman","RP","RP317",-10.8345822161888,4.5466456825104,2.78827,46.726625,0,4.04555998142714,1.38013469863713,49.588475,8.48059201255937,2.10612399894979
"320","Kenley Jansen","RP","RP56",11.3949577656325,1.53160127880907,3.1666025,66.460725,25.794,3.89463710883046,1.20048400158601,57.944025,10.32283354496,3.00766389292725
"321","Kenta Maeda","SP/RP","SP/RP440",-15.6542675770639,9.91751464343954,3.26666666666667,71.7638,0,4.42036130721114,1.2523997643176,76.6568333333333,8.42552675234432,3.38916149141656
"322","Kevin Gausman","SP","SP114",0.681210473532322,9.94337145126949,11.941325,181.53425,0,4.04541244600509,1.24864137902094,184.68175,8.84661451388673,3.34540400110387
"323","Kevin Ginkel","RP","RP109",1.63009361474027,4.00497913480145,3.470385,54.898975,2.1,3.50316582438164,1.20716342135405,51.6848,9.55969211450949,3.29546429997089
"324","Kevin Kelly","RP","RP128",-0.462765211604171,4.64551897589579,3.0232725,47.98555,0,3.65613535692522,1.1673711416929,55.259825,7.81526090609227,3.76294539145437
"325","Kirby Yates","RP","RP70",7.95460535356482,3.64217510059442,4.199425,73.63185,7.211,3.41828637197363,1.20371926209633,57.995375,11.4265430648565,2.72188608695733
"326","Kodai Senga","RP","RP87",4.7521228266194,3.55616135841091,10.2936,166.324,0,3.75005148057483,1.26762839645736,153.69875,9.73928545287453,2.50888844976687
"327","Kody Funderburk",NA,"NA241",-8.25009369532076,4.20982435141478,1.9967075,44.456975,0,3.80120951312903,1.33978456114065,44.116925,9.06937133537752,2.38985479004697
"328","Kris Bubic","SP/RP","SP/RP355",-11.9129988875199,2.16934790013834,6.385635,116.67225,0,4.06462819877102,1.31659500750067,119.48925,8.78782191703438,2.72530582307694
"329","Kumar Rocker","SP/RP","SP/RP140",-1.5878601408192,11.0782071166236,6.7173025,113.892,0,3.96706265559412,1.22473242354309,110.062,9.31318711271829,3.2647491964756
"330","Kutter Crawford","SP","SP234",-7.71093601767458,4.37270786702774,6.7881725,118.41225,0,4.33343068982468,1.21787358676061,122.06,8.7310359659184,3.3880569043116
"331","Kyle Finnegan","RP","RP111",0.959358020555688,3.62018228145739,3.39548,58.072475,22.9675,4.19369636636436,1.33583373024323,61.5169,8.49607628147712,2.47517155400222
"332","Kyle Freeland","SP","SP584",-52.0199957521259,7.81752254270359,6.793545,108.972,0,5.17520543169707,1.42507943358954,150.5975,6.51237902355617,2.63264130226018
"333","Kyle Gibson","SP","SP548",-25.8894826616568,4.0572752301449,6.648435,95.098575,0,4.5534489630101,1.38659939095147,113.53775,7.53834891919207,2.31512246779686
"334","Kyle Harrison","SP","SP296",-10.1161894489066,4.85479132202337,4.8786675,93.24445,0,4.10834035471497,1.28276800078886,90.764425,9.24591380378381,2.75581304279079
