"","system","player_name","playerid","ip","w","er","h","bb","sv","so","g","gs","team","whip","era"
"248","ratcdc","Kevin Kelly","25679",15,1,6,14,3,0,13,15,0,"TBR",1.13333333333333,3.6
"249","ratcdc","Cody Bradford","27597",16,1,8,16,3,0,14,11,1,"TEX",1.1875,4.5
"250","ratcdc","Carson Fulmer","18311",32,1,17,31,17,0,28,7,5,"LAA",1.5,4.78125
"251","ratcdc","Cade Povich","30055",13,1,7,12,6,0,13,5,2,"BAL",1.38461538461538,4.84615384615385
"252","ratcdc","Tylor Megill","21318",15,1,7,15,6,0,15,9,1,"NYM",1.4,4.2
"253","ratcdc","Kevin Ginkel","19876",14,1,5,12,5,0,14,14,0,"ARI",1.21428571428571,3.21428571428571
"254","ratcdc","Andrew Kittredge","12828",15,1,6,15,4,0,14,15,0,"STL",1.26666666666667,3.6
"255","ratcdc","Cionel Pérez","19614",14,1,6,13,7,0,13,14,0,"BAL",1.42857142857143,3.85714285714286
"256","ratcdc","Chad Green","15552",14,1,6,13,4,7,15,14,0,"TOR",1.21428571428571,3.85714285714286
"257","ratcdc","Joey Estes","26257",30,2,16,30,9,0,23,6,6,"OAK",1.3,4.8
"258","ratcdc","Walter Pennington","27624",13,1,6,12,5,0,12,13,0,"TEX",1.30769230769231,4.15384615384615
"259","ratcdc","Matt Festa","19330",13,0,6,11,6,0,14,13,0,"TEX",1.30769230769231,4.15384615384615
"260","ratcdc","Garrett Cleavinger","17897",15,1,6,12,8,0,19,15,0,"TBR",1.33333333333333,3.6
"261","ratcdc","Sam Moll","14874",14,1,6,13,6,0,15,14,0,"CIN",1.35714285714286,3.85714285714286
"262","ratcdc","Carlos Carrasco","6632",19,1,10,20,6,0,15,6,3,"CLE",1.36842105263158,4.73684210526316
"263","ratcdc","Gregory Soto","19677",14,1,6,12,6,0,15,14,0,"BAL",1.28571428571429,3.85714285714286
"264","ratcdc","Ryne Nelson","26253",23,1,11,24,7,0,17,11,3,"ARI",1.34782608695652,4.30434782608696
"265","ratcdc","Victor Vodnik","24614",15,1,8,15,7,4,14,15,0,"COL",1.46666666666667,4.8
"266","ratcdc","Emilio Pagán","14771",15,1,7,13,5,0,15,15,0,"CIN",1.2,4.2
"267","ratcdc","Kris Bubic","21455",15,1,7,14,6,1,14,15,0,"KCR",1.33333333333333,4.2
"268","ratcdc","Joel Payamps","14332",15,1,6,14,4,0,14,15,0,"MIL",1.2,3.6
"269","ratcdc","Ryan Thompson","16647",15,1,6,14,4,1,12,15,0,"ARI",1.2,3.6
"270","ratcdc","Huascar Brazobán","6107",14,1,6,12,7,0,16,14,0,"NYM",1.35714285714286,3.85714285714286
"271","ratcdc","Jeremiah Estrada","22210",12,1,5,10,6,0,17,12,0,"SDP",1.33333333333333,3.75
"272","ratcdc","Richard Lovelady","19337",14,1,6,13,4,0,13,14,0,"TBR",1.21428571428571,3.85714285714286
"273","ratcdc","James McArthur","21527",15,1,7,15,4,2,13,15,0,"KCR",1.26666666666667,4.2
"274","ratcdc","Héctor Neris","11804",15,1,6,13,7,6,17,15,0,"CHC",1.33333333333333,3.6
"275","ratcdc","Randy Vásquez","24719",13,1,7,14,5,0,10,6,2,"SDP",1.46153846153846,4.84615384615385
"276","ratcdc","Craig Kimbrel","6655",13,1,5,10,6,1,16,13,0,"BAL",1.23076923076923,3.46153846153846
"277","ratcdc","Porter Hodge","26413",15,1,7,14,7,1,16,15,0,"CHC",1.4,4.2
"278","ratcdc","Sam Bachman","29754",18,1,9,17,9,0,14,7,2,"LAA",1.44444444444444,4.5
"279","ratcdc","Drew Thorpe","31967",8,0,4,7,3,0,6,1,1,"CHW",1.25,4.5
"280","ratcdc","Alec Marsh","27451",14,1,7,14,6,0,14,9,1,"KCR",1.42857142857143,4.5
"281","ratcdc","Triston McKenzie","18000",14,1,7,12,6,0,14,8,2,"CLE",1.28571428571429,4.5
"282","ratcdc","Adrian Morejon","20039",14,1,6,12,5,0,14,14,0,"SDP",1.21428571428571,3.85714285714286
"283","ratcdc","Dylan Lee","19996",15,1,6,14,4,0,15,15,0,"ATL",1.2,3.6
"284","ratcdc","Ryan Fernandez","24862",15,1,6,14,6,0,14,15,0,"STL",1.33333333333333,3.6
"285","ratcdc","Edwin Uceta","20539",15,1,7,14,6,5,16,15,0,"TBR",1.33333333333333,4.2
"286","ratcdc","John King","22051",14,1,6,15,4,0,10,14,0,"STL",1.35714285714286,3.85714285714286
"287","ratcdc","Quinn Priester","25977",9,1,5,9,3,0,7,5,1,"BOS",1.33333333333333,5
"288","ratcdc","Tanner Banks","16990",14,1,6,14,4,0,14,14,0,"PHI",1.28571428571429,3.85714285714286
"289","ratcdc","Xzavion Curry","25595",18,1,9,19,6,0,13,7,2,"MIA",1.38888888888889,4.5
"290","ratcdc","Julian Merryweather","16703",13,1,5,11,5,0,15,13,0,"CHC",1.23076923076923,3.46153846153846
"291","ratcdc","Camilo Doval","21992",11,1,4,10,5,0,14,11,0,"SFG",1.36363636363636,3.27272727272727
"292","ratcdc","Calvin Faucher","20116",15,1,7,15,7,6,15,15,0,"MIA",1.46666666666667,4.2
"293","ratcdc","Steven Matz","13361",12,1,5,12,4,0,11,9,1,"STL",1.33333333333333,3.75
"294","ratcdc","Joe Ross","12972",12,1,6,12,4,0,11,8,1,"MIL",1.33333333333333,4.5
"295","ratcdc","Jalen Beeks","17192",15,1,7,14,6,0,13,15,0,"PIT",1.33333333333333,4.2
"296","ratcdc","Scott Alexander","10591",14,1,6,14,4,0,10,14,0,"OAK",1.28571428571429,3.85714285714286
"297","ratcdc","Will Warren","30182",8,0,4,8,3,0,7,4,1,"NYY",1.375,4.5
"298","ratcdc","Peter Lambert","17969",21,1,12,23,8,0,18,14,1,"COL",1.47619047619048,5.14285714285714
"299","ratcdc","Tim Herrin","25139",14,1,6,12,6,0,15,14,0,"CLE",1.28571428571429,3.85714285714286
"300","ratcdc","Shawn Armstrong","12857",14,1,6,13,4,0,13,14,0,"STL",1.21428571428571,3.85714285714286
"301","ratcdc","Tyson Miller","19976",14,1,7,14,4,0,13,14,0,"CHC",1.28571428571429,4.5
"302","ratcdc","Paul Sewald","13892",14,1,6,12,5,1,15,14,0,"ARI",1.21428571428571,3.85714285714286
"303","ratcdc","Brennan Bernardino","16835",14,1,6,14,6,0,14,14,0,"BOS",1.42857142857143,3.85714285714286
"304","ratcdc","Josh Winckowski","22387",16,1,7,17,6,0,13,14,1,"BOS",1.4375,3.9375
"305","ratcdc","Dylan Floro","13394",13,1,6,13,4,0,11,13,0,"ARI",1.30769230769231,4.15384615384615
"306","ratcdc","Tayler Scott","13652",15,1,7,14,6,0,15,15,0,"HOU",1.33333333333333,4.2
"307","ratcdc","Justin Martinez","24453",14,1,6,12,9,4,17,14,0,"ARI",1.5,3.85714285714286
"308","ratcdc","José Buttó","23313",18,1,9,16,7,0,17,15,1,"NYM",1.27777777777778,4.5
"309","ratcdc","Jared Koenig","27517",15,1,6,14,6,0,14,15,0,"MIL",1.33333333333333,3.6
"310","ratcdc","Enyel De Los Santos","18403",13,1,6,12,5,0,14,13,0,"CHW",1.30769230769231,4.15384615384615
"311","ratcdc","Reed Garrett","16866",14,1,6,13,7,0,16,14,0,"NYM",1.42857142857143,3.85714285714286
"312","ratcdc","Nick Mears","25376",14,1,6,12,8,0,17,14,0,"MIL",1.42857142857143,3.85714285714286
"313","ratcdc","Colin Poche","19403",15,1,6,12,5,1,15,15,0,"TBR",1.13333333333333,3.6
"314","ratcdc","Jacob Lopez","25098",9,0,4,7,3,0,8,5,1,"TBR",1.11111111111111,4
"315","ratcdc","Graham Ashcraft","27552",9,0,5,10,3,0,7,6,1,"CIN",1.44444444444444,5
"316","ratcdc","Bryce Elder","27779",6,0,3,6,2,0,5,1,1,"ATL",1.33333333333333,4.5
"317","ratcdc","Jordan Hicks","19618",16,1,7,14,7,1,16,14,0,"SFG",1.3125,3.9375
"318","ratcdc","Declan Cronin","25645",14,1,6,14,5,0,12,14,0,"MIA",1.35714285714286,3.85714285714286
"319","ratcdc","Mason Black","30171",11,0,5,11,4,0,10,6,1,"SFG",1.36363636363636,4.09090909090909
"320","ratcdc","Domingo Germán","17149",18,1,9,17,6,0,16,13,2,"PIT",1.27777777777778,4.5
"321","ratcdc","Erik Miller","26252",13,1,5,10,7,0,16,13,0,"SFG",1.30769230769231,3.46153846153846
"322","ratcdc","Shelby Miller","10197",14,1,6,12,6,0,14,14,0,"DET",1.28571428571429,3.85714285714286
"323","ratcdc","Adam Mazur","31900",6,0,3,6,2,0,5,1,1,"MIA",1.33333333333333,4.5
"324","ratcdc","Manuel Rodríguez","20794",15,1,6,14,6,2,14,15,0,"TBR",1.33333333333333,3.6
"325","ratcdc","Kyle Finnegan","15009",15,1,7,14,5,7,15,15,0,"WSN",1.26666666666667,4.2
"326","ratcdc","Blake Treinen","12572",12,1,5,11,4,0,13,12,0,"LAD",1.25,3.75
"327","ratcdc","Ross Stripling","13273",22,1,11,23,5,0,15,13,2,"OAK",1.27272727272727,4.5
"328","ratcdc","Sean Hjelle","21481",13,1,6,13,4,0,11,13,0,"SFG",1.30769230769231,4.15384615384615
"329","ratcdc","Erik Swanson","16587",14,1,6,13,5,0,14,14,0,"TOR",1.28571428571429,3.85714285714286
"330","ratcdc","Emerson Hancock","27470",15,1,8,15,5,0,11,6,2,"SEA",1.33333333333333,4.8
"331","ratcdc","Ryan Burr","17536",13,1,6,12,5,0,13,13,0,"TOR",1.30769230769231,4.15384615384615
"332","ratcdc","Jake Eder","sa3014917",7,0,4,7,4,0,7,4,1,"CHW",1.57142857142857,5.14285714285714
"333","ratcdc","Joey Cantillo","23335",11,1,5,10,5,0,10,6,1,"CLE",1.36363636363636,4.09090909090909
"334","ratcdc","Hayden Wesneski","27581",11,1,5,10,3,0,10,6,1,"CHC",1.18181818181818,4.09090909090909
"335","ratcdc","Tayler Saucedo","17888",14,1,6,12,6,0,14,14,0,"SEA",1.28571428571429,3.85714285714286
"336","ratcdc","Justin Wilson","4301",14,1,6,13,5,0,15,14,0,"CIN",1.28571428571429,3.85714285714286
"337","ratcdc","Logan Allen","27589",4,0,2,4,1,0,3,1,1,"CLE",1.25,4.5
"338","ratcdc","Ian Anderson","19951",8,0,4,8,3,0,7,6,1,"ATL",1.375,4.5
"339","ratcdc","Ryan Pressly","7005",10,1,4,8,3,0,10,10,0,"HOU",1.1,3.6
"340","ratcdc","AJ Smith-Shawver","29960",11,1,5,10,5,0,11,7,1,"ATL",1.36363636363636,4.09090909090909
"341","ratcdc","Kody Funderburk","24993",12,1,5,11,5,0,13,12,0,"MIN",1.33333333333333,3.75
"342","ratcdc","Hunter Harvey","15507",11,0,4,9,3,0,11,11,0,"KCR",1.09090909090909,3.27272727272727
"343","ratcdc","Jackson Rutledge","26215",14,1,8,15,6,0,10,5,2,"WSN",1.5,5.14285714285714
"344","ratcdc","Lyon Richardson","24581",9,0,5,10,5,0,9,5,1,"CIN",1.66666666666667,5
"345","ratcdc","Luis García","6984",13,1,6,13,5,0,12,13,0,"BOS",1.38461538461538,4.15384615384615
"346","ratcdc","Ryan Borucki","16350",12,1,5,11,4,0,12,12,0,"PIT",1.25,3.75
"347","ratcdc","Cade Cavalli","27473",8,0,4,7,4,0,8,5,1,"WSN",1.375,4.5
"348","ratcdc","Yuki Matsui","33826",12,1,5,9,5,0,14,12,0,"SDP",1.16666666666667,3.75
"349","ratcdc","Mason Adams","sa3020388",3,0,2,3,1,0,3,1,1,"CHW",1.33333333333333,6
"350","ratcdc","Hogan Harris","21520",21,1,11,20,10,0,17,7,3,"OAK",1.42857142857143,4.71428571428571
"351","ratcdc","Landen Roupp","30076",12,0,5,11,4,0,13,12,0,"SFG",1.25,3.75
"352","ratcdc","Bryse Wilson","19990",18,1,9,18,5,0,15,14,1,"MIL",1.27777777777778,4.5
"353","ratcdc","Liam Hendriks","3548",9,0,4,8,3,0,11,9,0,"BOS",1.22222222222222,4
"354","ratcdc","Brock Burke","17968",12,1,5,11,4,0,11,12,0,"LAA",1.25,3.75
"355","ratcdc","Jairo Iriarte","sa3010798",7,0,4,7,3,0,6,1,1,"CHW",1.42857142857143,5.14285714285714
"356","ratcdc","Beau Brieske","26079",13,1,6,13,4,0,12,13,0,"DET",1.30769230769231,4.15384615384615
"357","ratcdc","Phil Maton","18064",15,1,7,13,6,0,15,15,0,"NYM",1.26666666666667,4.2
"358","ratcdc","Ian Hamilton","19261",10,1,4,9,4,0,11,10,0,"NYY",1.3,3.6
"359","ratcdc","Zack Kelly","20349",14,1,7,13,7,0,15,14,0,"BOS",1.42857142857143,4.5
"360","ratcdc","Justin Wrobleski","31204",3,0,2,3,1,0,3,1,1,"LAD",1.33333333333333,6
"361","ratcdc","Ryan Cusick","sa3017385",4,0,2,4,2,0,4,1,1,"OAK",1.5,4.5
"362","ratcdc","Nick Nastrini","29833",13,1,8,13,7,0,12,3,3,"CHW",1.53846153846154,5.53846153846154
"363","ratcdc","Josh Sborz","18323",8,1,3,7,3,0,10,8,0,"TEX",1.25,3.375
"364","ratcdc","Jose Ferrer","24017",14,1,7,14,5,0,11,14,0,"WSN",1.35714285714286,4.5
"365","ratcdc","Tim Mayza","15042",11,0,5,11,4,0,10,11,0,"NYY",1.36363636363636,4.09090909090909
"366","ratcdc","Angel Zerpa","22717",12,1,5,12,4,0,11,12,0,"KCR",1.33333333333333,3.75
"367","ratcdc","Hoby Milner","13346",9,0,4,9,2,0,9,9,0,"MIL",1.22222222222222,4
"368","ratcdc","Michael Grove","23221",11,1,5,10,3,0,12,11,0,"LAD",1.18181818181818,4.09090909090909
"369","ratcdc","Grant Anderson","20546",12,0,6,12,5,0,13,12,0,"TEX",1.41666666666667,4.5
"370","ratcdc","José Quijada","19200",14,1,6,12,6,0,15,14,0,"LAA",1.28571428571429,3.85714285714286
"371","ratcdc","Adam Ottavino","1247",13,1,6,11,5,0,14,13,0,"NYM",1.23076923076923,4.15384615384615
"372","ratcdc","Daniel Lynch IV","21537",6,0,3,6,2,0,4,3,1,"KCR",1.33333333333333,4.5
"373","ratcdc","Sam Hentges","18548",6,0,2,5,2,0,6,6,0,"CLE",1.16666666666667,3
"374","ratcdc","Ryan Brasier","5615",13,1,6,12,4,0,13,13,0,"LAD",1.23076923076923,4.15384615384615
"375","ratcdc","Colin Holderman","22361",9,0,4,8,4,0,10,9,0,"PIT",1.33333333333333,4
"376","ratcdc","Alek Jacob","29628",10,0,4,9,3,0,10,10,0,"SDP",1.2,3.6
"377","ratcdc","Anthony Bender","19742",9,0,4,8,3,0,9,9,0,"MIA",1.22222222222222,4
"378","ratcdc","Justin Slaten","25648",11,1,5,10,4,0,11,11,0,"BOS",1.27272727272727,4.09090909090909
"379","ratcdc","Joe Mantiply","14857",12,1,6,12,3,0,10,12,0,"ARI",1.25,4.5
"380","ratcdc","Johnny Cueto","6893",8,0,4,9,2,0,5,2,2,"LAA",1.375,4.5
"381","ratcdc","Yosver Zulueta","27765",12,1,6,12,6,0,12,12,0,"CIN",1.5,4.5
"382","ratcdc","Buck Farmer","14814",14,1,7,13,6,0,13,14,0,"CIN",1.35714285714286,4.5
"383","ratcdc","John McMillon","27942",13,0,6,11,8,0,15,13,0,"MIA",1.46153846153846,4.15384615384615
"384","ratcdc","Alex Faedo","19874",14,1,7,13,5,0,14,14,0,"DET",1.28571428571429,4.5
"385","ratcdc","Trevor McDonald","sa3011835",3,0,1,3,1,0,3,1,1,"SFG",1.33333333333333,3
"386","ratcdc","Hunter Gaddis","25636",15,1,7,14,5,0,14,15,0,"CLE",1.26666666666667,4.2
"387","ratcdc","Eduard Bazardo","20997",10,0,4,9,3,0,10,10,0,"SEA",1.2,3.6
"388","ratcdc","Nick Sandlin","20517",12,1,5,10,5,0,14,12,0,"CLE",1.25,3.75
"389","ratcdc","Nick Burdi","16074",9,0,4,7,5,0,11,9,0,"NYY",1.33333333333333,4
"390","ratcdc","Jesse Chavez","5448",14,1,6,13,4,0,13,14,0,"ATL",1.21428571428571,3.85714285714286
"391","ratcdc","Ethan Roberts","24930",11,1,5,10,4,0,11,11,0,"CHC",1.27272727272727,4.09090909090909
"392","ratcdc","Ronny Henriquez","24094",11,1,5,10,4,0,9,11,0,"MIN",1.27272727272727,4.09090909090909
"393","ratcdc","Gabe Speier","17170",8,0,3,7,3,0,9,8,0,"SEA",1.25,3.375
"394","ratcdc","Sean Guenther","20045",8,0,3,8,2,0,7,8,0,"DET",1.25,3.375
"395","ratcdc","Scott Effross","18384",11,1,5,11,3,0,10,11,0,"NYY",1.27272727272727,4.09090909090909
"396","ratcdc","Sam Long","25379",12,1,6,12,5,0,11,12,0,"KCR",1.41666666666667,4.5
"397","ratcdc","Steven Okert","13580",13,1,6,11,5,0,14,13,0,"MIN",1.23076923076923,4.15384615384615
"398","ratcdc","Prelander Berroa","22932",8,0,4,7,4,0,8,8,0,"CHW",1.375,4.5
"399","ratcdc","Trevor Richards","19309",14,1,7,12,6,0,16,14,0,"MIN",1.28571428571429,4.5
"400","ratcdc","Hunter Stratton","23455",13,1,6,12,5,0,12,13,0,"PIT",1.30769230769231,4.15384615384615
"401","ratcdc","Daysbel Hernández","20271",11,1,5,10,5,0,12,11,0,"ATL",1.36363636363636,4.09090909090909
"402","ratcdc","Nick Robertson","26226",9,0,4,9,3,0,9,9,0,"LAA",1.33333333333333,4
"403","ratcdc","Dom Hamel","sa3017949",4,0,2,4,2,0,3,1,1,"NYM",1.5,4.5
"404","ratcdc","Jordan Romano","16122",5,0,2,4,2,0,5,5,0,"TOR",1.2,3.6
"405","ratcdc","Pete Fairbanks","17998",3,0,1,3,1,0,4,3,0,"TBR",1.33333333333333,3
"406","ratcdc","Gus Varland","24737",14,0,8,14,6,0,13,14,0,"CHW",1.42857142857143,5.14285714285714
"407","ratcdc","Kaleb Ort","20061",14,1,7,13,6,0,14,14,0,"HOU",1.35714285714286,4.5
"408","ratcdc","Dallas Keuchel","9434",3,0,2,3,1,0,2,1,1,NA,1.33333333333333,6
"409","ratcdc","Rob Zastryzny","15094",13,0,6,12,5,0,12,13,0,"MIL",1.30769230769231,4.15384615384615
"410","ratcdc","Hunter Strickland","7836",14,1,7,13,6,0,13,14,0,"LAA",1.35714285714286,4.5
"411","ratcdc","A.J. Minter","18655",3,0,1,3,1,0,4,3,0,"ATL",1.33333333333333,3
"412","ratcdc","Elvis Peguero","21652",14,1,6,14,6,0,13,14,0,"MIL",1.42857142857143,3.85714285714286
"413","ratcdc","Bryan Baker","19804",7,0,3,7,3,0,7,7,0,"BAL",1.42857142857143,3.85714285714286
"414","ratcdc","Michael Tonkin","10315",12,1,6,11,4,0,13,12,0,"NYY",1.25,4.5
"415","ratcdc","Nate Pearson","20160",12,1,6,11,5,0,13,12,0,"CHC",1.33333333333333,4.5
"416","ratcdc","Ben Heller","15100",13,1,6,13,5,0,13,13,0,"PIT",1.38461538461538,4.15384615384615
"417","ratcdc","Jacob Latz","21306",7,0,3,6,3,0,7,7,0,"TEX",1.28571428571429,3.85714285714286
"418","ratcdc","Chris Stratton","13761",13,1,7,13,6,0,12,13,0,"KCR",1.46153846153846,4.84615384615385
"419","ratcdc","Nick Vespi","21093",10,1,5,10,3,0,9,10,0,"BAL",1.3,4.5
"420","ratcdc","Luke Jackson","11752",13,1,6,12,5,0,14,13,0,"ATL",1.30769230769231,4.15384615384615
"421","ratcdc","Justin Anderson","16201",14,0,8,14,6,1,13,14,0,"CHW",1.42857142857143,5.14285714285714
"422","ratcdc","Penn Murfee","25174",5,0,2,5,2,0,6,5,0,"HOU",1.4,3.6
"423","ratcdc","Brandon Eisert","27668",8,1,3,8,3,0,7,8,0,"TOR",1.375,3.375
"424","ratcdc","James Karinchak","20151",4,0,2,3,2,0,5,4,0,"CLE",1.25,4.5
"425","ratcdc","Justin Topa","15145",5,0,2,5,2,0,5,5,0,"MIN",1.4,3.6
"426","ratcdc","Ben Brown","23590",6,0,3,5,2,0,7,4,0,"CHC",1.16666666666667,4.5
"427","ratcdc","Slade Cecconi","27500",12,1,6,12,3,0,10,10,0,"ARI",1.25,4.5
"428","ratcdc","Danny Young","18439",11,1,5,10,5,0,12,11,0,"NYM",1.36363636363636,4.09090909090909
"429","ratcdc","Brent Headrick","27702",5,0,2,4,2,0,5,5,0,"MIN",1.2,3.6
"430","ratcdc","Dillon Tate","17796",9,1,4,10,3,0,7,9,0,"BAL",1.44444444444444,4
"431","ratcdc","Greg Weissert","20375",12,1,6,11,5,0,12,12,0,"BOS",1.33333333333333,4.5
"432","ratcdc","Brusdar Graterol","20367",2,0,1,2,1,0,2,2,0,"LAD",1.5,4.5
"433","ratcdc","Giovanny Gallegos","14986",9,0,4,8,3,0,9,9,0,"MIN",1.22222222222222,4
"434","ratcdc","Danny Coulombe","13293",3,0,1,3,1,0,3,3,0,"BAL",1.33333333333333,3
"435","ratcdc","Brent Suter","13942",6,0,3,6,2,0,5,6,0,"CIN",1.33333333333333,4.5
"436","ratcdc","Josh Taylor","17359",4,0,2,4,2,0,4,4,0,"KCR",1.5,4.5
"437","ratcdc","Cole Sulser","15256",9,1,4,8,4,0,9,9,0,"TBR",1.33333333333333,4
"438","ratcdc","Easton Lucas","26058",9,0,4,9,4,0,8,9,0,"TOR",1.44444444444444,4
"439","ratcdc","Ryne Stanek","15947",13,1,6,12,6,0,15,13,0,"NYM",1.38461538461538,4.15384615384615
"440","ratcdc","Anthony Misiewicz","18152",6,0,3,6,2,0,6,6,0,"NYY",1.33333333333333,4.5
"441","ratcdc","Austin Adams","13801",6,0,3,5,3,0,7,6,0,"OAK",1.33333333333333,4.5
"442","ratcdc","Ryan Loutos","29521",10,0,5,10,4,0,8,10,0,"STL",1.4,4.5
"443","ratcdc","Landon Knack","27487",7,0,3,7,2,0,7,7,0,"LAD",1.28571428571429,3.85714285714286
"444","ratcdc","Matthew Liberatore","22294",12,1,6,12,5,0,11,12,0,"STL",1.41666666666667,4.5
"445","ratcdc","Eli Morgan","20203",13,1,6,12,4,0,13,13,0,"CLE",1.23076923076923,4.15384615384615
"446","ratcdc","Braxton Ashcraft","sa3008470",8,0,4,8,2,0,7,8,0,"PIT",1.25,4.5
"447","ratcdc","Ian Gibaut","17871",12,1,6,12,5,0,12,12,0,"CIN",1.41666666666667,4.5
"448","ratcdc","Daniel Robert","21229",6,0,3,6,3,0,6,6,0,"TEX",1.5,4.5
"449","ratcdc","Tristan Beck","21584",6,0,3,6,2,0,5,6,0,"SFG",1.33333333333333,4.5
"450","ratcdc","Francisco Pérez","21018",8,0,4,8,4,0,8,8,0,"OAK",1.5,4.5
"451","ratcdc","Isaiah Campbell","25551",3,0,2,3,1,0,3,3,0,"BOS",1.33333333333333,6
"452","ratcdc","Nic Enright","sa3010299",5,0,2,4,1,0,5,5,0,"CLE",1,3.6
"453","ratcdc","Lou Trivino","15043",4,0,2,4,2,0,4,4,0,"NYY",1.5,4.5
"454","ratcdc","Stephen Kolek","21487",6,0,3,6,2,0,5,6,0,"SDP",1.33333333333333,4.5
"455","ratcdc","Allan Winans","21238",6,0,3,6,2,0,5,6,0,"ATL",1.33333333333333,4.5
"456","ratcdc","Alex Young","18333",9,1,4,9,3,0,8,9,0,"NYM",1.33333333333333,4
"457","ratcdc","Peter Strzelecki","21367",9,1,4,9,3,0,9,9,0,"CLE",1.33333333333333,4
"458","ratcdc","Ethan Small","26364",8,0,3,7,4,0,7,8,0,"SFG",1.375,3.375
"459","ratcdc","Dugan Darnell","sa3014876",2,0,1,2,1,0,2,2,0,"COL",1.5,4.5
"460","ratcdc","Angel Chivilli","26790",14,0,8,14,6,0,13,14,0,"COL",1.42857142857143,5.14285714285714
"461","ratcdc","Sean Reid-Foley","17034",6,0,3,5,4,0,8,6,0,"NYM",1.5,4.5
"462","ratcdc","Derek Law","13133",9,0,4,9,3,0,7,9,0,"WSN",1.33333333333333,4
"463","ratcdc","Spencer Turnbull","16207",5,0,3,5,2,0,5,4,0,"PHI",1.4,5.4
"464","ratcdc","Josh Simpson","sa1053035",5,0,2,5,3,0,6,5,0,"MIA",1.6,3.6
"465","ratcdc","Tom Cosgrove","23443",5,0,2,4,2,0,4,5,0,"SDP",1.2,3.6
"466","ratcdc","Thyago Vieira","14510",4,0,2,3,2,0,4,4,0,"ARI",1.25,4.5
"467","ratcdc","Yunior Marte","14416",6,0,3,6,3,0,6,6,0,"PHI",1.5,4.5
"468","ratcdc","Josh Walker","23617",4,0,2,4,2,0,3,4,0,"PIT",1.5,4.5
"469","ratcdc","Carmen Mlodzinski","27572",9,1,4,9,4,0,8,9,0,"PIT",1.44444444444444,4
"470","ratcdc","Brett de Geus","23592",12,0,6,14,4,0,9,12,0,"MIA",1.5,4.5
"471","ratcdc","Steven Cruz","23165",5,0,3,5,3,0,5,5,0,"KCR",1.6,5.4
"472","ratcdc","Enoli Paredes","20447",4,0,2,4,3,0,5,4,0,"MIL",1.75,4.5
"473","ratcdc","Luke Little","28036",3,0,1,2,2,0,3,3,0,"CHC",1.33333333333333,3
"474","ratcdc","Joely Rodríguez","11487",5,0,3,6,2,0,5,5,0,"BOS",1.6,5.4
"475","ratcdc","David Buchanan","11176",2,0,1,3,1,0,2,2,0,"PHI",2,4.5
"476","ratcdc","Devin Sweet","25348",5,0,2,5,2,0,5,5,0,"DET",1.4,3.6
"477","ratcdc","J.B. Bukauskas","20491",3,0,1,3,1,0,3,3,0,"MIL",1.33333333333333,3
"478","ratcdc","Matt Gage","17381",5,0,2,5,2,0,5,5,0,"NYM",1.4,3.6
"479","ratcdc","Will Smith","8048",14,1,7,13,5,0,12,14,0,"KCR",1.28571428571429,4.5
"480","ratcdc","Riley O'Brien","20348",9,1,4,8,5,0,9,9,0,"STL",1.44444444444444,4
"481","ratcdc","Anthony Veneziano","27453",5,0,2,5,2,0,4,5,0,"KCR",1.4,3.6
"482","ratcdc","Shawn Dubin","24977",13,0,6,12,6,0,13,11,0,"HOU",1.38461538461538,4.15384615384615
"483","ratcdc","Will Klein","27787",11,0,5,11,6,0,11,11,0,"OAK",1.54545454545455,4.09090909090909
"484","ratcdc","Joel Kuhnel","19995",12,1,6,13,3,0,8,12,0,"TBR",1.33333333333333,4.5
"485","ratcdc","Sixto Sánchez","19680",4,0,2,4,1,0,3,4,0,"MIA",1.25,4.5
"486","ratcdc","Ron Marinaccio","23488",8,0,4,6,4,0,8,8,0,"NYY",1.25,4.5
"487","ratcdc","Luis Frías","21997",6,0,3,6,3,0,6,6,0,"TOR",1.5,4.5
"488","ratcdc","Burch Smith","12784",12,1,6,12,4,0,11,12,0,"BAL",1.33333333333333,4.5
"489","ratcdc","Fraser Ellard","29530",11,0,6,10,5,0,10,11,0,"CHW",1.36363636363636,4.90909090909091
"490","ratcdc","Carlos Hernández","22713",10,0,5,9,4,0,9,10,0,"KCR",1.3,4.5
"491","ratcdc","Justin Lawrence","17639",14,1,7,14,7,0,13,14,0,"COL",1.5,4.5
"492","ratcdc","Jacob Waguespack","18318",8,0,4,8,3,0,8,8,0,"TBR",1.375,4.5
"493","ratcdc","Bruce Zimmermann","20370",5,0,2,5,1,0,4,5,0,"BAL",1.2,3.6
"494","ratcdc","Nick Anderson","18337",4,0,2,4,1,0,4,4,0,"LAD",1.25,4.5
"495","ratcdc","Jake Diekman","5003",7,0,3,5,4,0,8,7,0,NA,1.28571428571429,3.85714285714286
"496","ratcdc","Bailey Horn","27753",8,0,4,8,4,0,7,8,0,"BOS",1.5,4.5
"497","ratcdc","José Cisnero","6399",3,0,2,3,1,0,3,3,0,"LAA",1.33333333333333,6
"498","ratcdc","Zach Maxwell","sa3020255",8,0,4,7,3,0,7,8,0,"CIN",1.25,4.5
"499","ratcdc","Gordon Graceffo","29519",6,0,3,6,2,0,5,6,0,"STL",1.33333333333333,4.5
